lastWorkCompany,equivalence,count,equals
Synlab Peru S.A.C.,Synlab Peru S.A.C.,1,TRUE
Synopsis,Synopsis S.A.,3,FALSE
Synopsis S.A.,Synopsis S.A.,5,TRUE
Sypsoft Monday,Sypsoft Monday,1,TRUE
Syr Agencia Digital,Syr Agencia Digital,1,TRUE
System Consulting Syc S.A.C.,System Consulting Syc S.A.C.,1,TRUE
System R &Amp; M S.A.C,System R &Amp; M S.A.C,1,TRUE
System Support &Amp; Services,System Support And Service,1,FALSE
System Support And Service,System Support And Service,1,TRUE
System Support&Amp;Service,System Support And Service,1,FALSE
Systemas,Systemas,1,TRUE
Systems Support &Amp; Services S.A,Systems Support &Amp; Services S.A.,2,FALSE
Systems Support &Amp; Services S.A.,Systems Support &Amp; Services S.A.,3,TRUE
Syz Mingesa,Syz Mingesa,1,TRUE
T Comunica Sac,T Comunica Sac,1,TRUE
T.E.C Digital,T.E.C Digital,1,TRUE
Tac Servicios Generales S.A.C.,Tac Servicios Generales S.A.C.,1,TRUE
Tadcon,Tadcon,1,TRUE
Tafisac,Tafisac,1,TRUE
Tagumedica,Tagumedica,1,TRUE
Tagumedica S.A.,Tagumedica S.A.,2,TRUE
Tahua Pottery S.A.C.,Tahua Pottery S.A.C.,1,TRUE
Tai Loy,Tai Loy S.A,2,FALSE
Tai Loy S.A,Tai Loy S.A,1,TRUE
Tai Loy S.A.,Tai Loy S.A,1,FALSE
Tailoy,Tai Loy S.A,1,FALSE
Tair Renting,Tair Renting,1,TRUE
Tale Constructora,Tale Constructora,2,TRUE
Talent 360,Talent 360,2,TRUE
Talent Y Soft,Talent Y Soft,2,TRUE
Talento Empresarial Sac,Talento Empresarial Sac,1,TRUE
Talentus Group Inm,Talentus Group Inm,1,TRUE
Tallanes Packers Sac,Tallanes Packers Sac,1,TRUE
Taller De Confeccion,Taller De Confeccion,1,TRUE
Taller De Confecciones San Luis,Taller De Confecciones San Luis,2,TRUE
Talma,Talma,2,TRUE
Talma Servicios Aeroportuarios,Talma Servicios Aeroportuarios S.A,3,FALSE
Talma Servicios Aeroportuarios S.A,Talma Servicios Aeroportuarios S.A,2,TRUE
Tambo,Tambo S.A.C,1,FALSE
Tambo S.A.C,Tambo S.A.C,1,TRUE
Tandem Textil S.A.C.,Tandem Textil S.A.C.,1,TRUE
Tannder,Tannder,1,TRUE
Target Ddi,Target Ddi,1,TRUE
Target Marketing,Target Marketing,1,TRUE
Target Marketing Outsourcing,Target Marketing Outsourcing,1,TRUE
Target Solutions,Target Solutions,1,TRUE
Tasa,Tasa,2,TRUE
Tata Consultacy Service,Tata Consultancy Services,1,FALSE
Tata Consultancy,Tata Consultancy Services,1,FALSE
Tata Consultancy - Banco De Credito Del Peru,Tata Consultancy Services,1,FALSE
Tata Consultancy Service,Tata Consultancy Services,1,FALSE
Tata Consultancy Services,Tata Consultancy Services,38,TRUE
Tata Consultancy Services - Tcs,Tata Consultancy Services,1,FALSE
Tata Consultancy Services Sucursal Peru,Tata Consultancy Services,2,FALSE
Tata Consulting Service,Tata Consultancy Services,1,FALSE
Tata Consulting Services,Tata Consultancy Services,3,FALSE
Tata Consulting Services / Bcp,Tata Consultancy Services,1,FALSE
Tata Consulting(Rimac),Tata Consultancy Services,1,FALSE
Tawa,Tawa Consulting S.A.C.,2,FALSE
Tawa Consulting,Tawa Consulting S.A.C.,2,FALSE
Tawa Consulting S.A.C.,Tawa Consulting S.A.C.,1,TRUE
Tawa Consulting Sac,Tawa Consulting S.A.C.,1,FALSE
Tawa Consulting Sac.,Tawa Consulting S.A.C.,1,FALSE
Tawa Cosulting S.A.C.,Tawa Consulting S.A.C.,1,FALSE
Tawa Peru,Tawa Consulting S.A.C.,1,FALSE
Taxperu Consulting S.A.C,Taxperu Consulting S.A.C,1,TRUE
Tbs Del Peru S.A.C.,Tbs Del Peru S.A.C.,1,TRUE
Tcg Peru Sac (Grupon Tecniases),Tcg Peru Sac (Grupon Tecniases),1,TRUE
Tci S.A,Tci S.A,1,TRUE
Tcontakto,Tcontakto Sac,1,FALSE
Tcontakto Sac,Tcontakto Sac,1,TRUE
T-Copia,T-Copia,1,TRUE
Tcs,Tata Consultancy Services,2,FALSE
Tcs Consultancy Services,Tcs Consultancy Services,3,TRUE
Tcs- Proyecto Banco Pichincha,Tata Consultancy Services,1,FALSE
Tdem,Tdem,1,TRUE
Te Ayudo Software,Te Ayudo Software,1,TRUE
Te.Sa.M Peru - Telecomunicaciones Satelitales,Te.Sa.M Peru - Telecomunicaciones Satelitales,1,TRUE
Team Gunners Bmx,Team Gunners Bmx,1,TRUE
Teamsoft,Teamsoft Sac,7,FALSE
Teamsoft Sac,Teamsoft Sac,1,TRUE
Teb,Teb,1,TRUE
Tebca Peru - Grupo Intercorp,Tebca Peru Sac,1,FALSE
Tebca Peru Sac,Tebca Peru Sac,1,TRUE
Tec4,Tec4Biz,1,FALSE
Tec4Biz,Tec4Biz,3,TRUE
Tecflex,Tecflex,1,TRUE
Tech Mahindra,Tech Mahindra,4,TRUE
Tech Solutions,Tech Solutions Peru,2,FALSE
Tech Solutions Peru,Tech Solutions Peru,2,TRUE
Techint S.A.C.,Techint S.A.C.,1,TRUE
Techmahindra,Techmahindra,1,TRUE
Technological Trend,Technological Trend,1,TRUE
Technology Experts,Technology Experts,1,TRUE
Technology Schools,Technology Schools,1,TRUE
Techo Peru,Techo Peru,1,TRUE
Tecinfracon Sac,Tecinfracon Sac,1,TRUE
Tecmadi,Tecmadi,1,TRUE
Tecnasa,Tecnasa,1,TRUE
Tecnica Y Proyectos S.A Sucursal Del Peru - Tipsa,Tecnica Y Proyectos S.A Sucursal Del Peru - Tipsa,1,TRUE
Tecnicas Cp,Tecnicas Cp Sac,1,FALSE
Tecnicas Cp Sac,Tecnicas Cp Sac,1,TRUE
Tecnicos Y Expertos En Seguridad Sac,Tecnicos Y Expertos En Seguridad Sac,1,TRUE
Tecnifajas S.A.,Tecnifajas S.A.,1,TRUE
Tecnocom,Tecnocom,4,TRUE
Tecnofast,Tecnofast,1,TRUE
Tecnofil S.A,Tecnofil S.A,2,TRUE
Tecnogas Sa ( Praxair Peru ),Tecnogas Sa ( Praxair Peru ),1,TRUE
Tecnologia De Materiales,Tecnologia De Materiales,1,TRUE
Tecnologia Flexografica Sac - Tecflex Sac,Tecnologia Flexografica Sac - Tecflex Sac,1,TRUE
Tecnologia Mco Peru,Tecnologia Mco S.A.C.,1,FALSE
Tecnologia Mco S.A.C.,Tecnologia Mco S.A.C.,1,TRUE
Tecnologia Textil S.A.,Tecnologia Textil S.A.,4,TRUE
Tecnologia Textil Sa,Tecnologia Textil S.A.,1,FALSE
Tecnologica De Alimentos S.A,Tecnologica De Alimentos S.A.,1,FALSE
Tecnologica De Alimentos S.A.,Tecnologica De Alimentos S.A.,2,TRUE
Tecnologica De Alimentos S.A.(Tasa ),Tecnologica De Alimentos S.A.,1,FALSE
Tecnovap Latinomerica,Tecnovap Latinomerica,1,TRUE
Tecoad Sac,Tecoad Sac,1,TRUE
Tecsema Sac,Tecsema Sac,1,TRUE
Tecside Solution Sac,Tecside Solution Sac,1,TRUE
Tecsup,Tecsup,6,TRUE
Tecsur S.A,Tecsur S.A.,2,FALSE
Tecsur S.A.,Tecsur S.A.,2,TRUE
Telcomin Holdind De Peru S.A.C.,Telcomin Holdind De Peru S.A.C.,1,TRUE
Teldat,Teldat,2,TRUE
Teleatento,Teleatento,1,TRUE
Teleatento Del Peru,Teleatento Del Peru S.A.C,1,FALSE
Teleatento Del Peru S.A.C,Teleatento Del Peru S.A.C,1,TRUE
Teleavance,Teleavance,2,TRUE
Telecoms Remake S.A.C.,Telecoms Remake S.A.C.,1,TRUE
Telectronic,Telectronic,1,TRUE
Telefonica,Telefonica Del Peru,21,FALSE
Telefonica (Stefanini),Telefonica Del Peru,1,FALSE
Telefonica (Tgestiona)- Visa,Telefonica Del Peru,1,FALSE
Telefonica / Rio Pacifico,Telefonica Del Peru,1,FALSE
Telefonica / Stefanini,Telefonica Del Peru,1,FALSE
Telefonica Del Peru,Telefonica Del Peru,22,TRUE
Telefonica Del Peru - Rio Pacifico S.A.C.,Telefonica Del Peru,1,FALSE
Telefonica Del Peru - Tech,Telefonica Del Peru,1,FALSE
Telefonica Del Peru S.A.A.,Telefonica Del Peru,3,FALSE
Telefonica Del Peru Saa,Telefonica Del Peru,4,FALSE
Telefonica Gestion De Servicios Compartidos,Telefonica Del Peru,1,FALSE
Telefonica Ing. De Seguridad,Telefonica Del Peru,1,FALSE
Telefonica Ingenieria De La Seguridad,Telefonica Del Peru,3,FALSE
Telefonica Ingenieria De Seguridad,Telefonica Del Peru,10,FALSE
Telefonica Ingenieria De Seguridad - Tis,Telefonica Del Peru,4,FALSE
Telefonica Ingenieria De Seguridad S.A.,Telefonica Del Peru,2,FALSE
Telefonica Ingenieria De Seguridad S.A.C.,Telefonica Del Peru,1,FALSE
Telefonica S.A.,Telefonica Del Peru,1,FALSE
Telefonica Tech,Telefonica Del Peru,1,FALSE
Telemetria Y Consultoria Ambiental,Telemetria Y Consultoria Ambiental,1,TRUE
Teleperformance,Teleperformance Sac,7,FALSE
Teleperformance Peru,Teleperformance Sac,2,FALSE
Teleperformance Sac,Teleperformance Sac,2,TRUE
Telesto Development,Telesto Development E.I.R.L.,1,FALSE
Telesto Development E.I.R.L.,Telesto Development E.I.R.L.,2,TRUE
Telesup,Telesup,1,TRUE
Teleticket,Teleticket,1,TRUE
Tellstar Marketing,Tellstar Marketing,1,TRUE
Telnetcom Peru S.A.C.,Telnetcom Peru S.A.C.,1,TRUE
Telnetcom Peru Sac,Telnetcom Peru S.A.C.,1,FALSE
Telrad,Telrad,1,TRUE
Telsen Ingenieros Srl,Telsen Ingenieros Srl,2,TRUE
Telsistemcorp,Telsistemcorp,1,TRUE
Teltonika,Teltonika,3,TRUE
Temputronic S.A.C,Temputronic S.A.C,1,TRUE
Tenmas,Tenmas,1,TRUE
Teoma Corp Sac,Teoma Corp Sac,1,TRUE
Teracloud,Teracloud,1,TRUE
Teresa Carreno,Teresa Carreno,3,TRUE
Terminal Portuario Paracas,Terminal Portuario Paracas,1,TRUE
Terminales Del Peru: Tyd Grana Y Montero Petrolera,Terminales Del Peru: Tyd Grana Y Montero Petrolera,1,TRUE
Termodinamica S.A,Termodinamica S.A,2,TRUE
Terpel Peru,Terpel Peru,2,TRUE
Terranova Trading,Terranova Trading,2,TRUE
Tesacom Peru S.A.C.,Tesacom Peru S.A.C.,1,TRUE
Tesis Asesoria Y Capacitacion,Tesis Asesoria Y Capacitacion,1,TRUE
Tesis Great,Tesis Great,1,TRUE
Texampe S.A,Texampe S.A,1,TRUE
Texcope S.A.C.,Texcope S.A.C.,3,TRUE
Texcorp S.A.,Texcorp S.A.,1,TRUE
Textil Del Valle,Textil Del Valle S.A,1,FALSE
Textil Del Valle S.A,Textil Del Valle S.A,1,TRUE
Textil Del Valle Sa Bic,Textil Del Valle S.A,3,FALSE
Textil Elo,Textil Elo,1,TRUE
Textil La Merced S.A.C.,Textil La Merced S.A.C.,1,TRUE
Textil Selva,Textil Selva,1,TRUE
Textil Sourcing Company,Textil Sourcing Company,1,TRUE
Textile Sourcing Company,Textil Sourcing Company,2,FALSE
Textile Sourcing Company Sac Bic,Textil Sourcing Company,1,FALSE
Textiles Arval,Textiles Arval,1,TRUE
Textiles Camones,Textiles Camones S.A.,3,FALSE
Textiles Camones S.A,Textiles Camones S.A.,1,FALSE
Textiles Camones S.A.,Textiles Camones S.A.,2,TRUE
Textimax,Textimax S.A.C.,1,FALSE
Textimax S.A.C.,Textimax S.A.C.,1,TRUE
Tgestiona,Tgestiona Sac,25,FALSE
T-Gestiona,Tgestiona Sac,1,FALSE
Tgestiona - Telefonica,Tgestiona Sac,1,FALSE
Tgestiona / Perupetro Sa,Tgestiona Sac,1,FALSE
Tgestiona Para Cliente Media Network Del Grupo Telefonica,Tgestiona Sac,1,FALSE
Tgestiona S.A.C,Tgestiona Sac,1,FALSE
Tgestiona Sac,Tgestiona Sac,1,TRUE
Tgestiona Servicios Compartidos Sac,Tgestiona Sac,1,FALSE
Tgestiona.,Tgestiona Sac,1,FALSE
Th Sac,Th Sac,1,TRUE
The Children'S Place At Homesafe,The Children'S Place At Homesafe,1,TRUE
The Factory Hka,The Factory Hka Peru,1,FALSE
The Factory Hka Peru,The Factory Hka Peru,2,TRUE
The Golden Amazon Organic Grains S.A.C.,The Golden Amazon Organic Grains S.A.C.,1,TRUE
The Palladium Group - Proyecto Catalyze Peru,The Palladium Group - Proyecto Catalyze Peru,1,TRUE
The Vanguard International Group,The Vanguard International Group,3,TRUE
Thesca Sac,Thesca Sac,1,TRUE
Thunderbirdresorts,Thunderbirdresorts,1,TRUE
Ti Consulting,Ti Consulting,1,TRUE
Tianshi Peru Sac,Tianshi Peru Sac,1,TRUE
T-Id Solutions,T-Id Solutions,2,TRUE
Tienda Pago Peru,Tienda Pago Peru,1,TRUE
Tiendas De Mejoramiento Del Hogar,Sodimac Peru,1,FALSE
Tiendas De Mejoramiento Del Hogar Sodimac,Sodimac Peru,1,FALSE
Tiendas Lucero,Tiendas Lucero,1,TRUE
Tiendas Mass,Tiendas Mass,1,TRUE
Tiendas Por Departamento Ripley,Ripley S.A,1,FALSE
Tiendas Por Departamento Ripley S.A.,Ripley S.A,1,FALSE
Tiendas Por Departamento Ripley S.A.C,Ripley S.A,1,FALSE
Tiendas Ripley,Ripley S.A,1,FALSE
Tigre Peru,Tigre Peru,1,TRUE
Tikagroup Representacion S. R. L,Tikagroup Representacion S. R. L,1,TRUE
Tintecolor Sac,Tintecolor Sac,1,TRUE
T-Integro,T-Integro,1,TRUE
Tiro Colocado,Tiro Colocado,1,TRUE
Tis Telefonica,Tis Telefonica,3,TRUE
Tismart,Tismart,19,TRUE
Titan Sign Company | Hana Design,Titan Sign Company | Hana Design,3,TRUE
Tivit,Tivit Latam,21,FALSE
Tivit - Synapsis Peru,Tivit Latam,4,FALSE
Tivit Latam,Tivit Latam,1,TRUE
Tk Elevadores Peru,Tk Elevadores Peru,1,TRUE
Tk Gym Fitness,Tk Gym Fitness,1,TRUE
Tl Negocios,Tl Negocios,1,TRUE
Tns Consulting Sac,Tns Consulting Sac,1,TRUE
Tolouse Lautrec,Tolouse Lautrec,1,TRUE
Tomocorp,Tomocorp Sac,3,FALSE
Tomocorp Sac,Tomocorp Sac,1,TRUE
Top Strategic - Banco Santander Peru,Top Strategic Sac,1,FALSE
Top Strategic Sac,Top Strategic Sac,1,TRUE
Topestrategic,Top Strategic Sac,1,FALSE
Topsales Peru Sac,Topsales Peru Sac,1,TRUE
Topstrategic,Top Strategic Sac,1,FALSE
Topstrategic S.A.C.,Top Strategic Sac,1,FALSE
Topy Top,Topy Top,1,TRUE
Torre,Torre,1,TRUE
Tortas Alfieri,Tortas Alfieri,1,TRUE
Toshiba Peru,Toshiba Peru,1,TRUE
Total Talent,Total Talent Human Resources,1,FALSE
Total Talent Hr,Total Talent Human Resources,1,FALSE
Total Talent Human Resources,Total Talent Human Resources,1,TRUE
Totta,Totta,1,TRUE
Tottus,Tottus Sa,5,FALSE
Tottus Sa,Tottus Sa,1,TRUE
Touch Mobile Sac - Proyecto Antamina,Touch Peru,1,FALSE
Touch Peru,Touch Peru,5,TRUE
Toulouse Lautrec,Toulouse Lautrec,3,TRUE
Touluse,Touluse,1,TRUE
Toyosa S.A.,Toyota Del Peru Sa,1,FALSE
Toyota,Toyota Del Peru Sa,1,FALSE
Toyota Del Peru Sa,Toyota Del Peru Sa,1,TRUE
Tpa Consultores,Tpa Consultores,1,TRUE
Tp-Link Peru,Tp-Link Peru,1,TRUE
Trabajo Independiente,Freelance,1,FALSE
Trabajo Informal,Freelance,1,FALSE
Trabajos Particulares Proyectos,Freelance,2,FALSE
Tracklog,Tracklog,1,TRUE
Tractoria Mambrino,Tractoria Mambrino,1,TRUE
Tradicion,Tradicion,1,TRUE
Trading Fashion Line S.A.,Trading Fashion Line S.A.,1,TRUE
Tramontina Del Peru,Tramontina Del Peru,1,TRUE
Trans Solutions System S.A.,Trans Solutions System S.A.,1,TRUE
Transcorp,Transcorp,1,TRUE
Transcorp Industrial Sac,Transcorp Industrial Sac,2,TRUE
Transforma Vip.,Transforma Vip.,1,TRUE
Transicion Profesional,Transicion Profesional,2,TRUE
Transligra,Transligra,3,TRUE
Transporte Confidencial De Informacion,Transporte Confidencial De Informacion,1,TRUE
Transporte Mendoza Peru,Transporte Mendoza Peru,1,TRUE
"Transportes 77 S.A,",Transportes 77 S.A. - Abinbev,1,FALSE
Transportes 77 S.A. - Abinbev,Transportes 77 S.A. - Abinbev,1,TRUE
Transportes Austral Group S.A.C.,Transportes Austral Group S.A.C.,1,TRUE
Transportes Cmr Sac,Transportes Cmr Sac,1,TRUE
Transportes Edatur,Transportes Edatur,1,TRUE
Transportes El Pino S. A. C (Tepsa),Transportes El Pino S. A. C (Tepsa),1,TRUE
"Transportes Grau , Instituto Bartolome Herrera",Transportes Grau Otros,3,FALSE
Transportes Grau Otros,Transportes Grau Otros,5,TRUE
Transportes Hernandez S.A.C.,Transportes Hernandez S.A.C.,1,TRUE
Transportes Kio,Transportes Kio,1,TRUE
Transportes Te.Ca S.A.C,Transportes Te.Ca S.A.C,1,TRUE
Transportes Y Turismo Reyna,Transportes Y Turismo Reyna,2,TRUE
Transtotal,Transtotal Agencia Maritima,1,FALSE
Transtotal Agencia Maritima,Transtotal Agencia Maritima,1,TRUE
Travel Security,Travel Security,1,TRUE
Travex Security,Travex Security,4,TRUE
Trazzo Iluminacion,Trazzo Iluminacion Sac,7,FALSE
Trazzo Iluminacion Sac,Trazzo Iluminacion Sac,1,TRUE
Tre Peru,Tre Peru,1,TRUE
Trento,Trento,1,TRUE
Tribunal Supremo De Elecciones,Tribunal Supremo De Elecciones,2,TRUE
Trilce,Trilce,1,TRUE
Trinetsoft,Trinetsoft,1,TRUE
Trinidad,Trinidad,1,TRUE
Triton Trading,Triton Trading,1,TRUE
Truelogic,Truelogic,1,TRUE
Trupal S.A,Trupal S.A,1,TRUE
Trupal S.A.,Trupal S.A.,1,TRUE
Trupal Sa - Grupo Gloria,Trupal Sa - Grupo Gloria,1,TRUE
Trust Sociedad Titulizadora S.A,Trust Sociedad Titulizadora S.A,1,TRUE
Ts Net,Ts Net S.A.,2,FALSE
Ts Net S.A.,Ts Net S.A.,2,TRUE
T-Saving,T-Saving,1,TRUE
Tsc,Tsc,2,TRUE
Tsoft,Tsoft Peru,9,FALSE
Tsoft Global,Tsoft Peru,1,FALSE
Tsoft Latam,Tsoft Peru,1,FALSE
Tsoft Peru,Tsoft Peru,5,TRUE
Tucambista Sac,Tucambista Sac,1,TRUE
Tucorretaje.Com,Tucorretaje.Com,1,TRUE
Tul,Tul,1,TRUE
Tumi Contratisas Mineros,Tumi Contratisas Mineros,1,TRUE
Turcal Peru Eirl,Turcal Peru Eirl,1,TRUE
Tuv Rheinland Peru S.A.C.,Tuv Rheinland Peru S.A.C.,1,TRUE
Tvs Motor,Tvs Motor,1,TRUE
Two Tecnology Sac,Two Tecnology Sac,1,TRUE
Tyc,Tyc,1,TRUE
Uap,Uap,2,TRUE
Uber,Uber,1,TRUE
Ubycall,Ubycall,1,TRUE
Uc-Web.Com S.A.C.,Uc-Web.Com S.A.C.,1,TRUE
Ugel 01,Ugel 01,1,TRUE
Ugel 03,Ugel 03,1,TRUE
Ugel 05,Ugel 05,1,TRUE
Ugel 08 Canete,Ugel 08 Canete,2,TRUE
Ugel Del Distrito De Padre Abad,Ugel Del Distrito De Padre Abad,1,TRUE
Ugel Huancavelica,Ugel Huancavelica,1,TRUE
Ugel Santa,Ugel Santa,1,TRUE
Unacem(Ex Cementos Lima),Unacem(Ex Cementos Lima),3,TRUE
Uni,Universidad Nacional De Ingenieria,2,FALSE
Unibanca,Unibanca,1,TRUE
Unibell Sac,Unibell Sac,2,TRUE
Unicon,Unicon,1,TRUE
Unidad De Gestion Educativa Local Talara,Unidad De Gestion Educativa Local Talara,2,TRUE
Unidad Ejecutora 005:Ventanilla Unica De Mincetur,Unidad Ejecutora 005:Ventanilla Unica De Mincetur,4,TRUE
Unidad Ejecutora Hospital San Juan De Lurigancho,Unidad Ejecutora Hospital San Juan De Lurigancho,1,TRUE
Unidad Minera La Arena S.A,Unidad Minera La Arena S.A,1,TRUE
Unidad Oncologica Molecular Peruana,Unidad Oncologica Molecular Peruana,2,TRUE
Unilabs,Unilabs,1,TRUE
Unilene,Unilene,1,TRUE
Unilever,Unilever,1,TRUE
Unimar Sa,Unimar Sa,2,TRUE
Union De Cervecerias Peruanas Backus Y Johnston Sociedad Anonima Abier,Union De Cervecerias Peruanas Backus Y Johnston Sociedad Anonima Abier,1,TRUE
Union De Obras De Asistencia Social,Union De Obras De Asistencia Social,1,TRUE
Unispan Peru,Unispan Peru,1,TRUE
Unisys Del Peru,Unisys Del Peru,2,TRUE
"Unity Automotive, Llc","Unity Automotive, Llc",4,TRUE
Univas(Voluntariado),Univas(Voluntariado),1,TRUE
Universidad Alas Peruanas,Universidad Alas Peruanas Sa,10,FALSE
Universidad Alas Peruanas Sa,Universidad Alas Peruanas Sa,2,TRUE
Universidad Autonoma Del Peru,Universidad Autonoma Del Peru,6,TRUE
"Universidad Catolica San Pablo - Arequipa, Peru","Universidad Catolica San Pablo - Arequipa, Peru",1,TRUE
Universidad Catolica Santo Toribio De Mogrovejo,Universidad Catolica Santo Toribio De Mogrovejo,2,TRUE
Universidad Cayetano Heredia,Universidad Cayetano Heredia,2,TRUE
Universidad Cesar Vallejo,Universidad Cesar Vallejo,4,TRUE
Universidad Cientifica Del Sur,Universidad Cientifica Del Sur S.A.C,1,FALSE
Universidad Cientifica Del Sur S.A.C,Universidad Cientifica Del Sur S.A.C,1,TRUE
Universidad Continental,Universidad Continental,9,TRUE
Universidad De Ciencias Aplicadas,Universidad Peruana De Ciencias Aplicadas (Upc),1,FALSE
Universidad De Ciencias Aplicadas (Upc),Universidad Peruana De Ciencias Aplicadas (Upc),3,FALSE
Universidad De Ciencias Y Humanidades,Universidad Peruana De Ciencias Aplicadas (Upc),2,FALSE
Universidad De Ingenieria Y Tecnologia,Universidad De Ingenieria Y Tecnologia,2,TRUE
Universidad De Ingenieria Y Tecnologia - Utec,Universidad De Ingenieria Y Tecnologia,1,FALSE
Universidad De Lambayeque,Universidad De Lambayeque,1,TRUE
Universidad De Las Americas,Universidad De Las Americas,1,TRUE
Universidad De Lima,Universidad De Lima,5,TRUE
Universidad De Piura,Universidad De Piura,6,TRUE
Universidad De San Martin De Porres,Universidad San Martin De Porres,3,FALSE
Universidad Del Pacifico,Universidad Del Pacifico,6,TRUE
Universidad Esan,Universidad Esan,1,TRUE
Universidad Jaime Bausate Y Meza,Universidad Jaime Bausate Y Meza,2,TRUE
Universidad Mayor De San Marcos,Universidad Nacional Mayor De San Marcos,2,FALSE
Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina,3,TRUE
Universidad Nacional Atonoma De Chota,Universidad Nacional Autonoma De Chota,1,FALSE
Universidad Nacional Autonoma De Alto Amazonas,Universidad Nacional Autonoma De Alto Amazonas,2,TRUE
Universidad Nacional Autonoma De Chota,Universidad Nacional Autonoma De Chota,2,TRUE
Universidad Nacional De Ingenieria,Universidad Nacional De Ingenieria,4,TRUE
Universidad Nacional De Ingenieria - Sistemas Uni,Universidad Nacional De Ingenieria,1,FALSE
Universidad Nacional De San Agustin,Universidad Nacional De San Agustin,1,TRUE
Universidad Nacional De San Martin,Universidad Nacional De San Martin,1,TRUE
Universidad Nacional Del Callao,Universidad Nacional Del Callao,1,TRUE
Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal,1,TRUE
Universidad Nacional Jose Faustino Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion,1,TRUE
Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor De San Marcos,6,TRUE
Universidad Norbert Wiener,Universidad Norbert Wiener,1,TRUE
Universidad Pacifico,Universidad Pacifico,2,TRUE
Universidad Peruana Cayetano Heredia,Universidad Peruana Cayetano Heredia,1,TRUE
Universidad Peruana De Ciencias Aplicadas,Universidad Peruana De Ciencias Aplicadas (Upc),20,FALSE
Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas (Upc),2,FALSE
Universidad Peruana De Ciencias Aplicadas (Upc),Universidad Peruana De Ciencias Aplicadas (Upc),4,TRUE
Universidad Peruana De Ciencias Aplicadas(Upc),Universidad Peruana De Ciencias Aplicadas (Upc),1,FALSE
Universidad Peruana Union,Universidad Peruana Union,1,TRUE
Universidad Privada Del Norte,Universidad Privada Del Norte Sac,20,FALSE
Universidad Privada Del Norte Sac,Universidad Privada Del Norte Sac,2,TRUE
Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.,8,FALSE
Universidad Privada Norbert Wiener S.A.,Universidad Privada Norbert Wiener S.A.,1,TRUE
Universidad Privada Norbet Wiener,Universidad Privada Norbert Wiener S.A.,1,FALSE
Universidad Privada Peruana Alemana Upal,Universidad Privada Peruana Alemana Upal,1,TRUE
Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista,1,TRUE
Universidad Ricardo Palma,Universidad Ricardo Palma,3,TRUE
Universidad San Ignacio De Loyola,Universidad San Ignacio De Loyola - Usil,10,FALSE
Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil,1,TRUE
Universidad San Ignacio De Loyola Sac,Universidad San Ignacio De Loyola - Usil,1,FALSE
Universidad San Martin De Porres,Universidad San Martin De Porres,2,TRUE
Universidad Santo Domingo D Guzman,Universidad Santo Domingo D Guzman,1,TRUE
Universidad Senor De Sipan,Universidad Senor De Sipan,1,TRUE
Universidad Tecnologia Del Peru (Utp),Universidad Tecnologica Del Peru S.A.C,1,FALSE
Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru S.A.C,8,FALSE
Universidad Tecnologica Del Peru - Utp,Universidad Tecnologica Del Peru S.A.C,1,FALSE
Universidad Tecnologica Del Peru S.A.C,Universidad Tecnologica Del Peru S.A.C,1,TRUE
Universidad Tecnologica Del Peru Sac,Universidad Tecnologica Del Peru S.A.C,1,FALSE
Universidad Unellez,Universidad Unellez,1,TRUE
Universidad Upc,Universidad Peruana De Ciencias Aplicadas (Upc),1,FALSE
Universidad Utel,Universidad Utel,1,TRUE
Universidad Utp,Universidad Tecnologica Del Peru S.A.C,1,FALSE
University Of Oulu,University Of Oulu,2,TRUE
Unmsm,Universidad Nacional Mayor De San Marcos,4,FALSE
Unmsm Sum,Universidad Nacional Mayor De San Marcos,1,FALSE
Unna,Unna S.A,1,FALSE
Unna S.A,Unna S.A,1,TRUE
Unna Transporte S.A.C,Unna Transporte S.A.C,1,TRUE
Uns,Uns,1,TRUE
Untels,Untels,1,TRUE
Upao,Upao,1,TRUE
Upc,Universidad Peruana De Ciencias Aplicadas (Upc),9,FALSE
Upch,Universidad Peruana Cayetano Heredia,1,FALSE
Upex,Upex,1,TRUE
U-Planner,U-Planner,1,TRUE
Upn,Universidad Privada Del Norte Sac,3,FALSE
Upwork,Upwork,1,TRUE
Upwork ( Freelance ),Upwork,1,FALSE
Urbanica,Urbanica,1,TRUE
Uribe Y Leyva Asesores De Energia,Uribe Y Leyva Asesores De Energia,1,TRUE
Ursus Restaurantes,Ursus Restaurantes S.A.C.,1,FALSE
Ursus Restaurantes S.A.C.,Ursus Restaurantes S.A.C.,1,TRUE
Usel,Usel,1,TRUE
Usil,Usil,7,TRUE
Usmp,Universidad San Martin De Porres,1,FALSE
Usmp Noticias (Tv),Universidad San Martin De Porres,1,FALSE
Utec,Universidad De Ingenieria Y Tecnologia,2,FALSE
