jobProfileName,candidateResidenceCountry,candidateCivilStatus,candidateBirthCountry,salary,lastWorkCompany,lastWorkCountry,lastWorkArea,lastWorkName,yearsOfExperience,worksNumber,lastEducationCompany,lastEducationCountry,lastEducationArea,lastEducationName,lastEducationStatus,lastEducationDegree,yearsOfStudy,studiesNumber,technicalSkills,languages,otherSkills,hired
Desarrollador Java,Peru,Soltero/A,Peru,6000,Pss Peru S.A.C.,Peru,Programacion,Desarrollador Java,6,6,Escuela Superior Politecnica Del Litoral,Ecuador,Computacion / Informatica,Licenciatura En Sistemas De Informacion,Graduado,Universitario,8,1,16,1,13,1
Desarrollador Full Stack,Venezuela,Soltero/A,Venezuela,3000,Ministerio Del Trabajo,Venezuela,Programacion,Analista De Paginas Web,5,1,Universidad Privada Dr. Rafael Belloso Chacin,Venezuela,Computacion / Informatica,Ingeniero,Graduado,Universitario,7,1,2,1,1,0
Consultor(A) Infrastructure & Cloud Services,Peru,Soltero/A,Peru,5000,Canvia S.A.C.,Peru,Infraestructura,Administrador De Sistemas,8,8,Universidad Nacional De Trujillo,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,4,1,11,1,13,0
Cloud Specialist,Peru,Soltero/A,Peru,4000,Al Inversiones Palo Alto Ll,Peru,Tecnologias De La Informacion,Ingeniero De Servicios,5,5,Universidad Nacional De Trujillo,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,4,1,11,1,13,0
Cloud Specialist,Peru,Soltero/A,Peru,3500,Al Inversiones Palo Alto Ll,Peru,Tecnologias De La Informacion,Supervisor E Ingeniero De Servicios,5,5,Universidad Nacional De Trujillo,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,4,1,11,1,12,0
Cloud Specialist,Peru,Soltero/A,Peru,1,Al Inversiones Palo Alto Ll,Peru,Tecnologias De La Informacion,Supervisor E Ingeniero De Servicios,4,5,Universidad Nacional De Trujillo,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,4,1,11,1,12,0
Cloud Specialist,Peru,Soltero/A,Peru,3000,Al Inversiones Palo Alto Ll,Peru,Tecnologias De La Informacion,Supervisor E Ingeniero De Servicios,5,5,Universidad Nacional De Trujillo,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,4,1,11,1,13,0
Analista De Base De Datos,Peru,Casado/A,Peru,6000,Ntt Data Peru S.A.C.,Peru,Contabilidad,Analista Desarrollador,13,12,Universidad Norbert Wiener,Peru,Ing. En Sistemas,Ingeniero,Graduado,Universitario,9,2,21,2,6,0
Cloud Specialist,Peru,Casado/A,Peru,4500,Vallas Y Gigantografias De Peru,Peru,Tecnologias De La Informacion,Chief It &Amp; Innovation,6,3,Tecsup,Peru,Ing. Telecomunicaciones,Ingeniero,Graduado,Universitario,3,1,17,2,0,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,5000,Vallas Y Gigantografias De Peru,Peru,Tecnologias De La Informacion,Chief It &Amp; Innovation,6,3,Tecsup,Peru,Ing. Telecomunicaciones,Ingeniero,Graduado,Universitario,3,1,17,2,0,0
Analista De Sistemas,Peru,Casado/A,Peru,3500,Vallas Y Gigantografias De Peru,Peru,Tecnologias De La Informacion,Chief It &Amp; Innovation,6,3,Tecsup,Peru,Ing. Telecomunicaciones,Ingeniero,Graduado,Universitario,3,1,17,2,0,0
Gestor De Servicios De Ti,Peru,Casado/A,Peru,2500,Vallas Y Gigantografias De Peru,Peru,Tecnologias De La Informacion,Chief It &Amp; Innovation,6,3,Tecsup,Peru,Ing. Telecomunicaciones,Ingeniero,Graduado,Universitario,3,1,17,2,0,0
Jefe De Proyecto - Modern Workplace,Peru,Casado/A,Peru,8000,Vallas Y Gigantografias De Peru,Peru,Tecnologias De La Informacion,Chief It & Innovation,6,3,Tecsup,Peru,Ing. Telecomunicaciones,Ingeniero,Graduado,Universitario,3,1,17,2,0,0
Arquitecto De Soluciones,Peru,Soltero/A,Peru,4800,I.E.S.P Comunidad Teologica Del Peru,Peru,Programacion,Dev. De Aplicaciones Web Y Produccion Grafica,2,6,Instituto De Educacion Superior Privado Nuestra Senora Del Carmen,Peru,Computacion / Informatica,Bachiller Tecnico En Computacion E Informatica,Graduado,Terciario/Tecnico,2,1,1,2,37,0
Especialista Sharepoint,Peru,Soltero/A,Peru,5000,Hunter Lojack,Peru,Programacion,Junior Web Developer,1,2,Harvard University (Harvardx),Estados Unidos,Computacion / Informatica,Computer Science For Web Programming Remote,Graduado,Otro,4,2,9,1,3,1
Administrador De Soporte Tecnico,Peru,Soltero/A,Peru,6000,Farmacias Peruanas S.A.,Peru,Analisis Funcional,Analista Sap Sd Mm,13,4,Centro,Peru,Computacion / Informatica,Sap R3 Mm Gestion De Materiales,En Curso,Otro,9,8,6,1,2,0
Programador Oracle,Peru,Casado/A,Peru,6500,* Belmond (Perurail),Peru,Analisis Funcional,Lider Proyecto,19,10,Google,Peru,Computacion / Informatica,Cloud Computing,Graduado,Otro,6,8,11,0,3,0
Scrum Master,Peru,Soltero/A,Peru,4500,Gfi Peru Sac,Peru,Internet,Analista De Proyectos,6,5,Google,Peru,Ing. En Sistemas,Cloud Computing,Graduado,Otro,8,5,2,1,2,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,3580,Cloud Business Services Sac,Peru,Infraestructura,Consultor Senior Ti,15,11,Google,Peru,Tecnologias De La Informacion,Cloud Computing,Graduado,Otro,8,7,36,1,3,0
Data Architect,Peru,Soltero/A,Peru,10000,Alicorp S.A,Peru,Analisis De Datos,Data Engineer,6,5,Corporacion Sapia,Peru,Tecnologias De La Informacion,Cloud Computing,Graduado,Otro,7,6,12,1,7,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,0,Mdp Consulting S.A.C.,Peru,Data Warehousing,Analista Senior Bi,6,7,Instituto Europeo De Posgrado,Espana,Computacion / Informatica,Mba,En Curso,Master,13,8,29,2,0,0
Analista Funcional,Peru,Casado/A,Peru,1500,Servicios Call Center Del Peru,Peru,Call Center,Supervisor De Operaciones,9,4,Camara De Comercio Exterior,Peru,Computacion / Informatica,Especialista En Microsoft Excel,Graduado,Otro,3,8,1,1,4,0
Cloud Specialist,Peru,Pareja De Hecho,Peru,10000,Ibm Del Peru S.A.C.,Peru,Tecnologias De La Informacion,Administrador De Tecnologia,15,6,Microsoft,Peru,Computacion / Informatica,Dp-900- Microsoft Azure Data Fundamentals,Graduado,Posgrado,13,20,30,1,4,0
Consultor Cloud,Peru,Pareja De Hecho,Peru,11000,Ibm Del Peru S.A.C.,Peru,Tecnologias De La Informacion,Coordinador De Ti,16,6,Microsoft,Peru,Computacion / Informatica,Dp-900- Microsoft Azure Data Fundamentals,Graduado,Posgrado,15,20,30,1,4,0
Ejecutivo Comercial,Argentina,Pareja De Hecho,Argentina,1200,Plan Rentable Peru Sac,Peru,Desarrollo De Negocios,Ejecutivo De Ventas,30,8,Instituto Superior Juan Xxiii,Argentina,Computacion / Informatica,Analista Computacion Ademinstrativa,Graduado,Terciario/Tecnico,6,1,3,0,1,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,1000,Background Consultores S.A.C,Peru,Liderazgo De Proyecto,Gerente De Proyectos,29,10,Mit Professional Education,Peru,Computacion / Informatica,Transformacion Digital,Graduado,Otro,8,15,4,1,1,0
Jefe De Proyecto - Modern Workplace,Peru,Casado/A,Peru,1,Background Consultores S.A.C,Peru,Liderazgo De Proyecto,Gerente De Proyectos,29,10,Mit Professional Education,Peru,Computacion / Informatica,Transformacion Digital,Graduado,Otro,8,15,10,1,8,0
Lider Tecnico,Peru,Soltero/A,Peru,0,Global Hitss Peru S.A.C.,Peru,Analisis Funcional,Analista De Sistemas,8,6,Universidad San Ignacio Del Loyola,Peru,Ing. En Sistemas,Transformacion Digital,En Curso,Posgrado,8,14,20,1,0,0
Scrum Master,Peru,Soltero/A,Peru,0,Global Hitss Peru S.A.C.,Peru,Analisis Funcional,Analista De Sistemas,8,6,Universidad San Ignacio Del Loyola,Peru,Ing. En Sistemas,Transformacion Digital,En Curso,Posgrado,8,14,20,1,0,0
Scrum Master,Peru,Soltero/A,Peru,10000,Universidad Alas Peruanas Sa,Peru,Educacion/ Docentes,Coordinador De Transferencia Tecnologica,5,11,Google,Espana,Ing. En Sistemas,Transformacion Digital,Graduado,Otro,12,18,17,3,2,0
Especialista En Project Server Y Project Online,Peru,Soltero/A,Peru,5000,Universidad Alas Peruanas Sa,Peru,Educacion/ Docentes,Coordinador De Transferencia Tecnologica,5,11,Google,Espana,Ing. En Sistemas,Transformacion Digital,Graduado,Otro,13,18,17,3,2,0
Especialista En Project Server Y Project Online,Peru,Soltero/A,Peru,6000,Universidad Alas Peruanas Sa,Peru,Educacion/ Docentes,Coordinador De Transferencia Tecnologica,5,11,Google,Espana,Ing. En Sistemas,Transformacion Digital,Graduado,Otro,13,18,17,3,2,0
Community Manger,Peru,Soltero/A,Peru,2800,Radiadores Fortaleza,Peru,Community Management,Freelance,6,12,Tech,Peru,Comunicacion Social,Transformacion Digital,Graduado,Master,5,3,1,3,3,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,5500,Corporacion Sapia S.A.,Peru,Liderazgo De Proyecto,Gestor De Servicios Ti,10,13,Instituto Europeo De Posgrado,Espana,Tecnologias De La Informacion,Transformacion Digital,Graduado,Otro,8,6,11,1,21,0
Gestor De Servicios Cloud,Peru,Casado/A,Peru,4650,Corporacion Sapia S.A.,Peru,Liderazgo De Proyecto,Gestor De Servicios Ti,11,13,Instituto Europeo De Posgrado,Espana,Tecnologias De La Informacion,Transformacion Digital,Graduado,Otro,8,6,11,1,21,0
Jefe De Proyecto - Modern Workplace,Peru,Casado/A,Peru,5500,Corporacion Sapia S.A.,Peru,Liderazgo De Proyecto,Gestor De Servicios Ti,10,13,Instituto Europeo De Posgrado,Espana,Tecnologias De La Informacion,Transformacion Digital,Graduado,Otro,8,6,11,1,19,0
Jefe De Proyecto - Analytics & Ai,Peru,Union Libre,Peru,10000,Kobranzas Sac,Peru,Gerencia / Direccion General,Gerente De Estrategia Y Control De Gestion,17,8,Instituto Europeo De Posgrado,Peru,Tecnologias De La Informacion,Transformacion Digital,Graduado,Otro,8,14,3,1,16,1
Especialista Bi,Peru,Soltero/A,Peru,10000,Grupo: Ipesa,Peru,Tecnologia / Sistemas,Jefe De Sistemas,16,6,Mit Sloan School Of Management,Peru,Tecnologias De La Informacion,Transformacion Digital,Graduado,Otro,8,15,23,1,4,0
Analista De Sistemas,Peru,Soltero/A,Peru,2000,Cli Gestiones Aduaneras,Peru,Tecnologias De La Informacion,Asistente De Soporte/Sistemas,3,2,Ceps Uni,Peru,Computacion / Informatica,Excel Iii,Graduado,Terciario/Tecnico,38,7,19,1,3,0
Especialista En Analitica,Peru,Soltero/A,Peru,5000,Ripley S.A,Peru,Liderazgo De Proyecto,Proyecto: Consultor Bi Y Analitica / Cloud,28,17,Celeritech,Peru,Computacion / Informatica,Tableau Business Analytics,Graduado,Posgrado,8,10,15,1,35,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,4500,Ripley S.A,Peru,Liderazgo De Proyecto,Proyecto: Consultor Bi Y Analitica / Cloud,28,17,Celeritech,Peru,Computacion / Informatica,Tableau Business Analytics,Graduado,Posgrado,8,10,15,2,35,0
Especialista En Analitica,Peru,Soltero/A,Peru,5000,Ripley S.A,Peru,Liderazgo De Proyecto,Proyecto: Consultor Bi Y Analitica / Cloud,28,17,Celeritech,Peru,Computacion / Informatica,Tableau Business Analytics,Graduado,Posgrado,8,10,15,1,35,0
Lider Tecnico,Peru,Casado/A,Peru,9000,Knowbly Learning System,Estados Unidos,Liderazgo De Proyecto,Interactive Development Manager,8,5,Escuela Superior Politecnica De Chimborazo,Ecuador,Computacion / Informatica,Ingenieria De Sistemas,Graduado,Universitario,8,1,9,3,8,1
Analista Programador,Venezuela,Soltero/A,Venezuela,6000,Telefonica Del Peru,Peru,Sistemas,Especialista De Aplicaciones,7,6,Universidad Privada Alejandro De Humboldt,Venezuela,Ing. Informatica,Ingenieria De Sistemas,Graduado,Universitario,7,4,9,1,4,0
Analista De Soluciones Ti,Peru,Soltero/A,Peru,6000,Factor It,Peru,Administracion De Base De Datos,Especialista Oracle Data Integrator,9,8,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. En Sistemas,Ingenieria De Sistemas,Abandonado,Universitario,8,4,14,2,1,0
Gestor De Servicios De Ti,Peru,Casado/A,Peru,0,Freelance,Peru,Tecnologia / Sistemas,"Analista De Sistemas De Informacion,",29,5,Universidad Tecnologica Del Peru,Peru,Ing. En Sistemas,Ingenieria De Sistemas,En Curso,Universitario,5,3,0,2,0,0
Analista De Calidad,Peru,Casado/A,Peru,4000,Manpower Professional Services S.A.,Peru,Liderazgo De Proyecto,Analista Administrativo,12,5,Udemy,Peru,Computacion / Informatica,Sql Basico A Experto,Graduado,Otro,6,11,6,2,16,0
Gestor De Servicios De Ti,Peru,Pareja De Hecho,Peru,2000,It Consulting Corporation Sac,Peru,Liderazgo De Proyecto,Supervisor De Ejecucion De Proyectos,11,8,Insituto Norbert Wiener,Peru,Computacion / Informatica,Egresado,En Curso,Universitario,4,1,15,1,2,0
Especialista En Analitica,Peru,,Peru,2500,Servicios Bancarios Compartidos,Peru,Redes,Supervisor De Centro De Computo,5,2,Universidad Ricardo Palma,Peru,Ing. Electronica,Egresado,Graduado,Universitario,5,1,3,1,1,0
Analista De Calidad,Peru,Soltero/A,Peru,4000,Tsoft Peru,Peru,Testing / Qa / Qc,Analista De Calidad,6,6,Universidad Tecnologica Del Peru,Peru,Ing. Informatica,Egresado,Graduado,Universitario,5,1,7,1,5,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1200,,,,,0,0,Universidad Nacional Federico Villarreal,Peru,Ing. Informatica,Egresado,Graduado,Universitario,4,1,4,1,2,0
Asistente De Servicios Ti,Peru,Soltero/A,Peru,1,Grupo Bantek,Peru,Tecnologias De La Informacion,Analista De Ti,5,8,Universidad Tecnologica Del Peru,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,8,2,8,1,8,0
Arquitecto De Software,Peru,Casado/A,Peru,5500,Ntt Data Peru S.A.C.,Peru,Tecnologias De La Informacion,Arquitecto Devops,6,9,Universidad Inca Garcilaso De La Vega,Peru,Ing. En Sistemas,Egresado,En Curso,Universitario,3,1,11,1,5,0
Analista De Calidad,Peru,Soltero/A,Peru,4000,Sotrami.Sa,Peru,Administracion De Base De Datos,Qa,0,1,Universidad Nacional San Luis Gonzaga De Ica,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,4,1,5,1,1,0
Asistente De Servicios Ti,Peru,Soltero/A,Peru,2400,Mexichem Peru,Peru,Infraestructura,Practicante De T.I,3,2,Universidad Norbert Wiener,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,6,2,6,1,0,0
Analista Programador - Xamarin,Peru,Soltero/A,Peru,1800,Universidad Tecnologica Del Peru S.A.C,Peru,Soporte Tecnico,Asistente Soporte Ti,2,6,Universidad Norbert Wiener,Peru,Ing. En Sistemas,Egresado,Graduado,Posgrado,5,1,5,1,0,0
Desarrollador .Net,Peru,Casado/A,Peru,6500,Manpower Professional Services S.A.,Peru,Liderazgo De Proyecto,Analista Programador,13,12,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Analista Programador,Peru,Casado/A,Peru,6500,Manpower Professional Services S.A.,Peru,Liderazgo De Proyecto,Analista Programador,13,12,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Especialista .Net Jr.,Peru,Casado/A,Peru,6500,Manpower Professional Services S.A.,Peru,Liderazgo De Proyecto,Analista Programador,13,12,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Desarrollador .Net,Peru,Casado/A,Peru,6500,Manpower Professional Services S.A.,Peru,Liderazgo De Proyecto,Analista Programador,13,12,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Analista Programador .Net,Peru,Casado/A,Peru,7000,Mibanco,Peru,Data Warehousing,Data Engineer,14,14,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,13,3,21,1,5,0
Analista De Sistemas,Peru,Casado/A,Peru,7000,Mibanco,Peru,Data Warehousing,Data Engineer,14,14,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,13,3,21,1,5,0
Analista Programador .Net,Peru,Casado/A,Peru,7000,Mibanco,Peru,Data Warehousing,Data Engineer,14,14,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,13,3,21,1,5,0
Lider Tecnico,Peru,Casado/A,Peru,6500,La Positiva Seguros,Peru,Programacion,Analista Senior Programador,13,11,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Desarrollador .Net,Peru,Casado/A,Peru,6500,La Positiva Seguros,Peru,Programacion,Analista Senior Programador,13,11,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,12,3,21,1,5,0
Desarrollador .Net,Peru,Casado/A,Peru,7000,La Positiva Seguros,Peru,Programacion,Analista Senior Programador,13,11,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,11,3,21,1,5,0
Analista Programador,Peru,Casado/A,Peru,6500,La Positiva Seguros,Peru,Programacion,Analista Senior Programador,12,11,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,11,3,21,1,5,0
Especialista .Net Jr.,Peru,Casado/A,Peru,7000,La Positiva Seguros,Peru,Programacion,Analista Senior Programador,12,11,Universidad Cientifica Del Sur,Peru,Ing. En Sistemas,Egresado,Graduado,Universitario,11,3,21,1,5,0
Especialista Cloud,Peru,Soltero/A,Peru,6000,Canvia S.A.C.,Peru,Sistemas,Especialista De Sistemas,7,7,Tecsup,Peru,Tecnologias De La Informacion,Egresado,Graduado,Terciario/Tecnico,2,1,13,1,6,0
Especialista Cloud,Peru,Soltero/A,Peru,6500,Canvia S.A.C.,Peru,Sistemas,Especialista De Sistemas,7,7,Tecsup,Peru,Tecnologias De La Informacion,Egresado,Graduado,Terciario/Tecnico,2,1,13,1,6,0
Analista Programador .Net,Peru,,Peru,4500,Tata Consultancy Services,Peru,Tecnologias De La Informacion,Analista Programador,8,7,Instituto Superior Sise,Peru,Tecnologias De La Informacion,Egresado,En Curso,Terciario/Tecnico,9,1,10,1,0,1
Desarrollador .Net,Peru,Casado/A,Peru,6000,Hospital Municipal Los Olivos,Peru,Medicina,Jefe De Estadisticas E Informatica,17,10,Universidad Nacional Federico Villarreal,Peru,Adm. De Empresas,Egresado,Graduado,Master,12,3,45,1,0,0
Asistente Comercial Jr,Peru,Soltero/A,Peru,2000,T-Saving,Peru,Direccion,Asistente De Director De Proyecto,2,3,Pontificia Universidad Catolica Del Peru,Peru,Adm. De Empresas,Egresado,En Curso,Universitario,7,1,1,1,4,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,10000,Neoris Peru S.A.C.,Peru,Tecnologias De La Informacion,Project Manager,14,6,Universidad Cientifica Del Sur,Peru,Adm. De Empresas,Egresado,Graduado,Universitario,6,2,10,2,2,1
Ejecutivo Comercial,Peru,Casado/A,Peru,5000,Tecnogas Sa ( Praxair Peru ),Peru,Ventas,Asesor Comercial,16,5,Universidad Inca Garcilaso De La Vega,Peru,Economia,Egresado,Abandonado,Universitario,2,1,1,1,0,0
Especialista Electronico Iot,Peru,Soltero/A,Peru,2000,Telefonica Del Peru,Peru,Seguridad Informatica,Tec. Mantenimiento Seguridad Electronica,3,6,Instituto Gamor,Peru,Electronica,Egresado,Graduado,Terciario/Tecnico,2,1,0,1,1,0
Desarrollador .Net,Peru,Soltero/A,Peru,4000,Promesa J&Amp;R,Peru,Liderazgo De Proyecto,Consultor Ti / Analista De Sistemas,13,9,Experto Luis Duenas,Peru,Computacion / Informatica,Analista Programador Web,Graduado,Otro,7,9,4,0,0,0
Especialista En Office 365,Peru,Soltero/A,Peru,2500,Cimacom Tecnology (Mapfre Seguros),Peru,Telecomunicaciones,Analista De Soporte,6,4,Autodidacta,Peru,Computacion / Informatica,Cisco Ciber Security,Graduado,Otro,4,3,23,1,3,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,1025,Financiera Oh Sa,Peru,Atencion Al Cliente,Atencion Al Cliente,6,3,Ubits,Peru,Computacion / Informatica,Tablas Dinamicas En Excel 2019,Graduado,Otro,2,4,2,1,1,0
Administrador De Soporte Tecnico,Peru,Soltero/A,Peru,0,Olva Courier Sac,Peru,Atencion Al Cliente,Atencion Al Cliente,6,9,Instituto Superior Tecnologico Publico Argentina,Peru,Computacion / Informatica,Carrera Profesional Tecnica,Graduado,Terciario/Tecnico,2,1,5,0,0,0
Practicante De Recursos Humanos,Peru,Soltero/A,Peru,1200,Modepsa Sac,Peru,Recursos Humanos,Practicante De Recursos Humanos,1,3,Universidad Nacional De Ingenieria,Peru,Computacion / Informatica,Excel Basico E Intermedio,Graduado,Otro,8,3,0,1,2,0
Administrador De Soporte Tecnico,Peru,Soltero/A,Peru,1800,Inetum Peru S.A.C.,Peru,Soporte Tecnico,Tecnico Junior,5,10,Ceti,Peru,Computacion / Informatica,Ccna,Graduado,Otro,12,20,9,1,10,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,2000,Farmacias Peruanas S.A.,Peru,Soporte Tecnico,Gestor De Soporte Tecnico,4,3,Isl Libertador,Peru,Computacion / Informatica,Curso Itil,Graduado,Terciario/Tecnico,3,3,4,2,0,0
Asistente Social,Peru,Soltero/A,Peru,3000,La Muralla Gerencia Y Construccion,Peru,Recursos Humanos,Jefa De Personal,9,4,Abaccus,Peru,Computacion / Informatica,Microsoft Excel 2010,Graduado,Otro,0,1,1,1,1,0
Asistente De Pmo,Peru,Soltero/A,Peru,2500,Securesoft Corporation,Peru,Ingenieria Oficina Tecnica / Proyecto,Analista De Proyectos,6,12,Alison,Peru,Computacion / Informatica,Curso En Customer Service(Servicio Al Cliente),Graduado,Otro,12,24,14,2,12,0
Data Analyst Senior,Peru,Soltero/A,Peru,5000,Scotiabank Peru S.A.A.,Peru,Desarrollo De Negocios,Especialista Modelos Analiticos,7,5,University Of California San Diego,Estados Unidos,Computacion / Informatica,Especializacion En Big Data,En Curso,Otro,8,6,4,1,3,0
Analista Programador,Peru,Soltero/A,Peru,0,Reniec,Peru,Sistemas,Analista Programador,8,2,Big Data Academy Peru,Peru,Ing. En Sistemas,Especializacion En Big Data,Graduado,Otro,8,3,0,1,1,0
Especialista En Analitica,Peru,Soltero/A,Peru,5000,Factor It,Peru,Data Warehousing,Data Engineer,8,12,Big Data Academy Peru,Peru,Tecnologias De La Informacion,Especializacion En Big Data,En Curso,Posgrado,11,5,12,2,14,1
Ejecutivo Comercial,Peru,Casado/A,Peru,1800,Lab &Amp; Health Supply Sac,Peru,Planeamiento Comercial,Representante Comercial,9,9,Universidad Prosegur,Peru,Computacion / Informatica,Excel - Nivel Intermedio,Graduado,Otro,3,9,2,1,0,0
Practicante Iot/Ia,Peru,Soltero/A,Peru,1800,Compartamos Financiera S.A,Peru,Ventas,Asesor En Entrenamiento,4,6,Instituto De Educacion Superior Privado Certus,Peru,Computacion / Informatica,Diseno Y Desarrollo De Sofware,En Curso,Terciario/Tecnico,4,2,11,1,7,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1025,,,,,0,0,Institucion Privada Americano,Peru,Computacion / Informatica,Curso De Ofimatica Empresarial,Graduado,Terciario/Tecnico,0,2,16,2,1,0
Bootcamp G&S | Desarrollo E Innovacion,,,,930,,,,,0,0,Universidad Nacional San Agustin De Arequipa,Peru,Computacion / Informatica,Titulo A Obtener,En Curso,Universitario,4,1,25,2,9,0
Bootcamp G&S | Desarrollo E Innovacion,Peru,,Peru,1900,,,,,0,0,Instituto Universitario Jesus Obrero,Venezuela,Computacion / Informatica,Tsu Informatica,Graduado,Terciario/Tecnico,2,1,0,0,1,0
Jefe De Proyecto - Modern Workplace,Venezuela,Soltero/A,Venezuela,10500,Ntt Data Peru S.A.C.,Peru,Infraestructura,Infrastructure System Engineer,21,11,Instituto Universitario De Tecnologia De Administracion Industrial (I.U.T.A.),Venezuela,Tecnologias De La Informacion,Tsu Informatica,Graduado,Universitario,8,2,21,1,1,0
